      Lon      Lat    Year     Natural
    18.75    53.25    1846      0.0000
    18.75    53.25    1847      0.0000
    18.75    53.25    1848      0.0000
    18.75    53.25    1849      0.0000
    18.75    53.25    1850      0.0000
    18.75    53.25    1851      0.0000
    18.75    53.25    1852      0.0000
    18.75    53.25    1853      0.0000
    18.75    53.25    1854      0.0000
    18.75    53.25    1855      0.0000
    18.75    53.25    1856      0.0000
    18.75    53.25    1857      0.0000
    18.75    53.25    1858      0.0000
    18.75    53.25    1859      0.0000
    18.75    53.25    1860      0.0000
    18.75    53.25    1861      0.0000
    18.75    53.25    1862      0.0000
    18.75    53.25    1863      0.0000
    18.75    53.25    1864      0.0000
    18.75    53.25    1865      0.0000
    18.75    53.25    1866      0.0000
    18.75    53.25    1867      0.0000
    18.75    53.25    1868      0.0000
    18.75    53.25    1869      0.0000
    18.75    53.25    1870      0.0000
    18.75    53.25    1871      0.0000
    18.75    53.25    1872      0.0000
    18.75    53.25    1873      0.0000
    18.75    53.25    1874      0.0000
    18.75    53.25    1875      0.0000
    18.75    53.25    1876      0.0000
    18.75    53.25    1877      0.0000
    18.75    53.25    1878      0.0000
    18.75    53.25    1879      0.0000
    18.75    53.25    1880      0.0000
    18.75    53.25    1881      0.0000
    18.75    53.25    1882      0.0000
    18.75    53.25    1883      0.0000
    18.75    53.25    1884      0.0000
    18.75    53.25    1885      0.0000
    18.75    53.25    1886      0.0000
    18.75    53.25    1887      0.0000
    18.75    53.25    1888      0.0000
    18.75    53.25    1889      0.0000
    18.75    53.25    1890      0.0000
    18.75    53.25    1891      0.0000
    18.75    53.25    1892      0.0000
    18.75    53.25    1893      0.0000
    18.75    53.25    1894      0.0000
    18.75    53.25    1895      0.0000
    18.75    53.25    1896      0.0000
    18.75    53.25    1897      0.0000
    18.75    53.25    1898      0.0000
    18.75    53.25    1899      0.0000
    18.75    53.25    1900      0.0000
    18.75    53.25    1901      0.0000
    18.75    53.25    1902      0.0000
    18.75    53.25    1903      0.0000
    18.75    53.25    1904      0.0000
    18.75    53.25    1905      0.0000
    18.75    53.25    1906      0.0000
    18.75    53.25    1907      0.0000
    18.75    53.25    1908      0.0000
    18.75    53.25    1909      0.0000
    18.75    53.25    1910      0.0000
    18.75    53.25    1911      0.0000
    18.75    53.25    1912      0.0000
    18.75    53.25    1913      0.0000
    18.75    53.25    1914      0.0000
    18.75    53.25    1915      0.0000
    18.75    53.25    1916      0.0000
    18.75    53.25    1917      0.0000
    18.75    53.25    1918      0.0000
    18.75    53.25    1919      0.0000
    18.75    53.25    1920      0.0000
    18.75    53.25    1921      0.0000
    18.75    53.25    1922      0.0000
    18.75    53.25    1923      0.0000
    18.75    53.25    1924      0.0000
    18.75    53.25    1925      0.0000
    18.75    53.25    1926      0.0000
    18.75    53.25    1927      0.0000
    18.75    53.25    1928      0.0000
    18.75    53.25    1929      0.0000
    18.75    53.25    1930      0.0000
    18.75    53.25    1931      0.0000
    18.75    53.25    1932      0.0000
    18.75    53.25    1933      0.0000
    18.75    53.25    1934      0.0000
    18.75    53.25    1935      0.0000
    18.75    53.25    1936      0.0000
    18.75    53.25    1937      0.0000
    18.75    53.25    1938      0.0000
    18.75    53.25    1939      0.0000
    18.75    53.25    1940      0.0000
    18.75    53.25    1941      0.0000
    18.75    53.25    1942      0.0000
    18.75    53.25    1943      0.0000
    18.75    53.25    1944      0.0000
    18.75    53.25    1945      0.0000
    18.75    53.25    1946      0.0000
    18.75    53.25    1947      0.0000
    18.75    53.25    1948      0.0000
    18.75    53.25    1949      0.0000
    18.75    53.25    1950      0.0000
    18.75    53.25    1951      0.0000
    18.75    53.25    1952      0.0000
    18.75    53.25    1953      0.0000
    18.75    53.25    1954      0.0000
    18.75    53.25    1955      0.0000
    18.75    53.25    1956      0.0000
    18.75    53.25    1957      0.0000
    18.75    53.25    1958      0.0000
    18.75    53.25    1959      0.0000
    18.75    53.25    1960      0.0000
    18.75    53.25    1961      0.0000
    18.75    53.25    1962      0.0000
    18.75    53.25    1963      0.0000
    18.75    53.25    1964      0.0000
    18.75    53.25    1965      0.0000
    18.75    53.25    1966      0.0000
    18.75    53.25    1967      0.0000
    18.75    53.25    1968      0.0000
    18.75    53.25    1969      0.0000
    18.75    53.25    1970      0.0000
    18.75    53.25    1971      0.0000
    18.75    53.25    1972      0.0000
    18.75    53.25    1973      0.0000
    18.75    53.25    1974      0.0000
    18.75    53.25    1975      0.0000
    18.75    53.25    1976      0.0000
    18.75    53.25    1977      0.0000
    18.75    53.25    1978      0.0000
    18.75    53.25    1979      0.0000
    18.75    53.25    1980      0.0000
    18.75    53.25    1981      0.0000
    18.75    53.25    1982      0.0000
    18.75    53.25    1983      0.0000
    18.75    53.25    1984      0.0000
    18.75    53.25    1985      0.0000
    18.75    53.25    1986      0.0000
    18.75    53.25    1987      0.0000
    18.75    53.25    1988      0.0000
    18.75    53.25    1989      0.0000
    18.75    53.25    1990      0.0000
    18.75    53.25    1991      0.0000
    18.75    53.25    1992      0.0000
    18.75    53.25    1993      0.0000
    18.75    53.25    1994      0.0000
    18.75    53.25    1995      0.0000
    18.75    53.25    1996      0.0000
    18.75    53.25    1997      0.0000
    18.75    53.25    1998      0.0000
    18.75    53.25    1999      0.0000
    18.75    53.25    2000      0.0000
    18.75    53.25    2001      0.0000
    18.75    53.25    2002      0.0000
    18.75    53.25    2003      0.0000
    18.75    53.25    2004      0.0000
    18.75    53.25    2005      0.0000
    18.75    53.25    2006      0.0000
    18.75    53.25    2007      0.0000
    18.75    53.25    2008      0.0000
    18.75    53.25    2009      0.0000
    18.75    53.25    2010      0.0000
    18.75    53.25    2011      0.0000
    18.75    53.25    2012      0.0000
    18.75    53.25    2013      0.0000
    18.75    53.25    2014      0.0000
    18.75    53.25    2015      0.0000
    18.75    53.75    1800      0.0000
    18.75    53.75    1801      0.0000
    18.75    53.75    1802      0.0000
    18.75    53.75    1803      0.0000
    18.75    53.75    1804      0.0000
    18.75    53.75    1805      0.0000
    18.75    53.75    1806      0.0000
    18.75    53.75    1807      0.0000
    18.75    53.75    1808      0.0000
    18.75    53.75    1809      0.0000
    18.75    53.75    1810      0.0000
    18.75    53.75    1811      0.0000
    18.75    53.75    1812      0.0000
    18.75    53.75    1813      0.0000
    18.75    53.75    1814      0.0000
    18.75    53.75    1815      0.0000
    18.75    53.75    1816      0.0000
    18.75    53.75    1817      0.0000
    18.75    53.75    1818      0.0000
    18.75    53.75    1819      0.0000
    18.75    53.75    1820      0.0000
    18.75    53.75    1821      0.0000
    18.75    53.75    1822      0.0000
    18.75    53.75    1823      0.0000
    18.75    53.75    1824      0.0000
    18.75    53.75    1825      0.0000
    18.75    53.75    1826      0.0000
    18.75    53.75    1827      0.0000
    18.75    53.75    1828      0.0000
    18.75    53.75    1829      0.0000
    18.75    53.75    1830      0.0000
    18.75    53.75    1831      0.0000
    18.75    53.75    1832      0.0000
    18.75    53.75    1833      0.0000
    18.75    53.75    1834      0.0000
    18.75    53.75    1835      0.0000
    18.75    53.75    1836      0.0000
    18.75    53.75    1837      0.0000
    18.75    53.75    1838      0.0000
    18.75    53.75    1839      0.0000
    18.75    53.75    1840      0.0000
    18.75    53.75    1841      0.0000
    18.75    53.75    1842      0.0000
    18.75    53.75    1843      0.0000
    18.75    53.75    1844      0.0000
    18.75    53.75    1845      0.0000
    18.75    53.75    1846      0.0000
    18.75    53.75    1847      0.0000
    18.75    53.75    1848      0.0000
    18.75    53.75    1849      0.0000
    18.75    53.75    1850      0.0000
    18.75    53.75    1851      0.0000
    18.75    53.75    1852      0.0000
    18.75    53.75    1853      0.0000
    18.75    53.75    1854      0.0000
    18.75    53.75    1855      0.0000
    18.75    53.75    1856      0.0000
    18.75    53.75    1857      0.0000
    18.75    53.75    1858      0.0000
    18.75    53.75    1859      0.0000
    18.75    53.75    1860      0.0000
    18.75    53.75    1861      0.0000
    18.75    53.75    1862      0.0000
    18.75    53.75    1863      0.0000
    18.75    53.75    1864      0.0000
    18.75    53.75    1865      0.0000
    18.75    53.75    1866      0.0000
    18.75    53.75    1867      0.0000
    18.75    53.75    1868      0.0000
    18.75    53.75    1869      0.0000
    18.75    53.75    1870      0.0000
    18.75    53.75    1871      0.0000
    18.75    53.75    1872      0.0000
    18.75    53.75    1873      0.0000
    18.75    53.75    1874      0.0000
    18.75    53.75    1875      0.0000
    18.75    53.75    1876      0.0000
    18.75    53.75    1877      0.0000
    18.75    53.75    1878      0.0000
    18.75    53.75    1879      0.0000
    18.75    53.75    1880      0.0000
    18.75    53.75    1881      0.0000
    18.75    53.75    1882      0.0000
    18.75    53.75    1883      0.0000
    18.75    53.75    1884      0.0000
    18.75    53.75    1885      0.0000
    18.75    53.75    1886      0.0000
    18.75    53.75    1887      0.0000
    18.75    53.75    1888      0.0000
    18.75    53.75    1889      0.0000
    18.75    53.75    1890      0.0000
    18.75    53.75    1891      0.0000
    18.75    53.75    1892      0.0000
    18.75    53.75    1893      0.0000
    18.75    53.75    1894      0.0000
    18.75    53.75    1895      0.0000
    18.75    53.75    1896      0.0000
    18.75    53.75    1897      0.0000
    18.75    53.75    1898      0.0000
    18.75    53.75    1899      0.0000
    18.75    53.75    1900      0.0000
    18.75    53.75    1901      0.0000
    18.75    53.75    1902      0.0000
    18.75    53.75    1903      0.0000
    18.75    53.75    1904      0.0000
    18.75    53.75    1905      0.0000
    18.75    53.75    1906      0.0000
    18.75    53.75    1907      0.0000
    18.75    53.75    1908      0.0000
    18.75    53.75    1909      0.0000
    18.75    53.75    1910      0.0000
    18.75    53.75    1911      0.0000
    18.75    53.75    1912      0.0000
    18.75    53.75    1913      0.0000
    18.75    53.75    1914      0.0000
    18.75    53.75    1915      0.0000
    18.75    53.75    1916      0.0000
    18.75    53.75    1917      0.0000
    18.75    53.75    1918      0.0000
    18.75    53.75    1919      0.0000
    18.75    53.75    1920      0.0000
    18.75    53.75    1921      0.0000
    18.75    53.75    1922      0.0000
    18.75    53.75    1923      0.0000
    18.75    53.75    1924      0.0000
    18.75    53.75    1925      0.0000
    18.75    53.75    1926      0.0000
    18.75    53.75    1927      0.0000
    18.75    53.75    1928      0.0000
    18.75    53.75    1929      0.0000
    18.75    53.75    1930      0.0000
    18.75    53.75    1931      0.0000
    18.75    53.75    1932      0.0000
    18.75    53.75    1933      0.0000
    18.75    53.75    1934      0.0000
    18.75    53.75    1935      0.0000
    18.75    53.75    1936      0.0000
    18.75    53.75    1937      0.0000
    18.75    53.75    1938      0.0000
    18.75    53.75    1939      0.0000
    18.75    53.75    1940      0.0000
    18.75    53.75    1941      0.0000
    18.75    53.75    1942      0.0000
    18.75    53.75    1943      0.0000
    18.75    53.75    1944      0.0000
    18.75    53.75    1945      0.0000
    18.75    53.75    1946      0.0000
    18.75    53.75    1947      0.0000
    18.75    53.75    1948      0.0000
    18.75    53.75    1949      0.0000
    18.75    53.75    1950      0.0000
    18.75    53.75    1951      0.0000
    18.75    53.75    1952      0.0000
    18.75    53.75    1953      0.0000
    18.75    53.75    1954      0.0000
    18.75    53.75    1955      0.0000
    18.75    53.75    1956      0.0000
    18.75    53.75    1957      0.0000
    18.75    53.75    1958      0.0000
    18.75    53.75    1959      0.0000
    18.75    53.75    1960      0.0000
    18.75    53.75    1961      0.0000
    18.75    53.75    1962      0.0000
    18.75    53.75    1963      0.0000
    18.75    53.75    1964      0.0000
    18.75    53.75    1965      0.0000
    18.75    53.75    1966      0.0000
    18.75    53.75    1967      0.0000
    18.75    53.75    1968      0.0000
    18.75    53.75    1969      0.0000
    18.75    53.75    1970      0.0000
    18.75    53.75    1971      0.0000
    18.75    53.75    1972      0.0000
    18.75    53.75    1973      0.0000
    18.75    53.75    1974      0.0000
    18.75    53.75    1975      0.0000
    18.75    53.75    1976      0.0000
    18.75    53.75    1977      0.0000
    18.75    53.75    1978      0.0000
    18.75    53.75    1979      0.0000
    18.75    53.75    1980      0.0000
    18.75    53.75    1981      0.0000
    18.75    53.75    1982      0.0000
    18.75    53.75    1983      0.0000
    18.75    53.75    1984      0.0000
    18.75    53.75    1985      0.0000
    18.75    53.75    1986      0.0000
    18.75    53.75    1987      0.0000
    18.75    53.75    1988      0.0000
    18.75    53.75    1989      0.0000
    18.75    53.75    1990      0.0000
    18.75    53.75    1991      0.0000
    18.75    53.75    1992      0.0000
    18.75    53.75    1993      0.0000
    18.75    53.75    1994      0.0000
    18.75    53.75    1995      0.0000
    18.75    53.75    1996      0.0000
    18.75    53.75    1997      0.0000
    18.75    53.75    1998      0.0000
    18.75    53.75    1999      0.0000
    18.75    53.75    2000      0.0000
    18.75    53.75    2001      0.0000
    18.75    53.75    2002      0.0000
    18.75    53.75    2003      0.0000
    18.75    53.75    2004      0.0000
    18.75    53.75    2005      0.0000
    18.75    53.75    2006      0.0000
    18.75    53.75    2007      0.0000
    18.75    53.75    2008      0.0000
    18.75    53.75    2009      0.0000
    18.75    53.75    2010      0.0000
    18.75    53.75    2011      0.0000
    18.75    53.75    2012      0.0000
    18.75    53.75    2013      0.0000
    18.75    53.75    2014      0.0000
    18.75    53.75    2015      0.0000
    18.75    54.25    1800      0.0000
    18.75    54.25    1801      0.0000
    18.75    54.25    1802      0.0000
    18.75    54.25    1803      0.0000
    18.75    54.25    1804      0.0000
    18.75    54.25    1805      0.0000
    18.75    54.25    1806      0.0000
    18.75    54.25    1807      0.0000
    18.75    54.25    1808      0.0000
    18.75    54.25    1809      0.0000
    18.75    54.25    1810      0.0000
    18.75    54.25    1811      0.0000
    18.75    54.25    1812      0.0000
    18.75    54.25    1813      0.0000
    18.75    54.25    1814      0.0000
    18.75    54.25    1815      0.0000
    18.75    54.25    1816      0.0000
    18.75    54.25    1817      0.0000
    18.75    54.25    1818      0.0000
    18.75    54.25    1819      0.0000
    18.75    54.25    1820      0.0000
    18.75    54.25    1821      0.0000
    18.75    54.25    1822      0.0000
    18.75    54.25    1823      0.0000
    18.75    54.25    1824      0.0000
    18.75    54.25    1825      0.0000
    18.75    54.25    1826      0.0000
    18.75    54.25    1827      0.0000
    18.75    54.25    1828      0.0000
    18.75    54.25    1829      0.0000
    18.75    54.25    1830      0.0000
    18.75    54.25    1831      0.0000
    18.75    54.25    1832      0.0000
    18.75    54.25    1833      0.0000
    18.75    54.25    1834      0.0000
    18.75    54.25    1835      0.0000
    18.75    54.25    1836      0.0000
    18.75    54.25    1837      0.0000
    18.75    54.25    1838      0.0000
    18.75    54.25    1839      0.0000
    18.75    54.25    1840      0.0000
    18.75    54.25    1841      0.0000
    18.75    54.25    1842      0.0000
    18.75    54.25    1843      0.0000
    18.75    54.25    1844      0.0000
    18.75    54.25    1845      0.0000
    18.75    54.25    1846      0.0000
    18.75    54.25    1847      0.0000
    18.75    54.25    1848      0.0000
    18.75    54.25    1849      0.0000
    18.75    54.25    1850      0.0000
    18.75    54.25    1851      0.0000
    18.75    54.25    1852      0.0000
    18.75    54.25    1853      0.0000
    18.75    54.25    1854      0.0000
    18.75    54.25    1855      0.0000
    18.75    54.25    1856      0.0000
    18.75    54.25    1857      0.0000
    18.75    54.25    1858      0.0000
    18.75    54.25    1859      0.0000
    18.75    54.25    1860      0.0000
    18.75    54.25    1861      0.0000
    18.75    54.25    1862      0.0000
    18.75    54.25    1863      0.0000
    18.75    54.25    1864      0.0000
    18.75    54.25    1865      0.0000
    18.75    54.25    1866      0.0000
    18.75    54.25    1867      0.0000
    18.75    54.25    1868      0.0000
    18.75    54.25    1869      0.0000
    18.75    54.25    1870      0.0000
    18.75    54.25    1871      0.0000
    18.75    54.25    1872      0.0000
    18.75    54.25    1873      0.0000
    18.75    54.25    1874      0.0000
    18.75    54.25    1875      0.0000
    18.75    54.25    1876      0.0000
    18.75    54.25    1877      0.0000
    18.75    54.25    1878      0.0000
    18.75    54.25    1879      0.0000
    18.75    54.25    1880      0.0000
    18.75    54.25    1881      0.0000
    18.75    54.25    1882      0.0000
    18.75    54.25    1883      0.0000
    18.75    54.25    1884      0.0000
    18.75    54.25    1885      0.0000
    18.75    54.25    1886      0.0000
    18.75    54.25    1887      0.0000
    18.75    54.25    1888      0.0000
    18.75    54.25    1889      0.0000
    18.75    54.25    1890      0.0000
    18.75    54.25    1891      0.0000
    18.75    54.25    1892      0.0000
    18.75    54.25    1893      0.0000
    18.75    54.25    1894      0.0000
    18.75    54.25    1895      0.0000
    18.75    54.25    1896      0.0000
    18.75    54.25    1897      0.0000
    18.75    54.25    1898      0.0000
    18.75    54.25    1899      0.0000
    18.75    54.25    1900      0.0000
    18.75    54.25    1901      0.0000
    18.75    54.25    1902      0.0000
    18.75    54.25    1903      0.0000
    18.75    54.25    1904      0.0000
    18.75    54.25    1905      0.0000
    18.75    54.25    1906      0.0000
    18.75    54.25    1907      0.0000
    18.75    54.25    1908      0.0000
    18.75    54.25    1909      0.0000
    18.75    54.25    1910      0.0000
    18.75    54.25    1911      0.0000
    18.75    54.25    1912      0.0000
    18.75    54.25    1913      0.0000
    18.75    54.25    1914      0.0000
    18.75    54.25    1915      0.0000
    18.75    54.25    1916      0.0000
    18.75    54.25    1917      0.0000
    18.75    54.25    1918      0.0000
    18.75    54.25    1919      0.0000
    18.75    54.25    1920      0.0000
    18.75    54.25    1921      0.0000
    18.75    54.25    1922      0.0000
    18.75    54.25    1923      0.0000
    18.75    54.25    1924      0.0000
    18.75    54.25    1925      0.0000
    18.75    54.25    1926      0.0000
    18.75    54.25    1927      0.0000
    18.75    54.25    1928      0.0000
    18.75    54.25    1929      0.0000
    18.75    54.25    1930      0.0000
    18.75    54.25    1931      0.0000
    18.75    54.25    1932      0.0000
    18.75    54.25    1933      0.0000
    18.75    54.25    1934      0.0000
    18.75    54.25    1935      0.0000
    18.75    54.25    1936      0.0000
    18.75    54.25    1937      0.0000
    18.75    54.25    1938      0.0000
    18.75    54.25    1939      0.0000
    18.75    54.25    1940      0.0000
    18.75    54.25    1941      0.0000
    18.75    54.25    1942      0.0000
    18.75    54.25    1943      0.0000
    18.75    54.25    1944      0.0000
    18.75    54.25    1945      0.0000
    18.75    54.25    1946      0.0000
    18.75    54.25    1947      0.0000
    18.75    54.25    1948      0.0000
    18.75    54.25    1949      0.0000
    18.75    54.25    1950      0.0000
    18.75    54.25    1951      0.0000
    18.75    54.25    1952      0.0000
    18.75    54.25    1953      0.0000
    18.75    54.25    1954      0.0000
    18.75    54.25    1955      0.0000
    18.75    54.25    1956      0.0000
    18.75    54.25    1957      0.0000
    18.75    54.25    1958      0.0000
    18.75    54.25    1959      0.0000
    18.75    54.25    1960      0.0000
    18.75    54.25    1961      0.0000
    18.75    54.25    1962      0.0000
    18.75    54.25    1963      0.0000
    18.75    54.25    1964      0.0000
    18.75    54.25    1965      0.0000
    18.75    54.25    1966      0.0000
    18.75    54.25    1967      0.0000
    18.75    54.25    1968      0.0000
    18.75    54.25    1969      0.0000
    18.75    54.25    1970      0.0000
    18.75    54.25    1971      0.0000
    18.75    54.25    1972      0.0000
    18.75    54.25    1973      0.0000
    18.75    54.25    1974      0.0000
    18.75    54.25    1975      0.0000
    18.75    54.25    1976      0.0000
    18.75    54.25    1977      0.0000
    18.75    54.25    1978      0.0000
    18.75    54.25    1979      0.0000
    18.75    54.25    1980      0.0000
    18.75    54.25    1981      0.0000
    18.75    54.25    1982      0.0000
    18.75    54.25    1983      0.0000
    18.75    54.25    1984      0.0000
    18.75    54.25    1985      0.0000
    18.75    54.25    1986      0.0000
    18.75    54.25    1987      0.0000
    18.75    54.25    1988      0.0000
    18.75    54.25    1989      0.0000
    18.75    54.25    1990      0.0000
    18.75    54.25    1991      0.0000
    18.75    54.25    1992      0.0000
    18.75    54.25    1993      0.0000
    18.75    54.25    1994      0.0000
    18.75    54.25    1995      0.0000
    18.75    54.25    1996      0.0000
    18.75    54.25    1997      0.0000
    18.75    54.25    1998      0.0000
    18.75    54.25    1999      0.0000
    18.75    54.25    2000      0.0000
    18.75    54.25    2001      0.0000
    18.75    54.25    2002      0.0000
    18.75    54.25    2003      0.0000
    18.75    54.25    2004      0.0000
    18.75    54.25    2005      0.0000
    18.75    54.25    2006      0.0000
    18.75    54.25    2007      0.0000
    18.75    54.25    2008      0.0000
    18.75    54.25    2009      0.0000
    18.75    54.25    2010      0.0000
    18.75    54.25    2011      0.0000
    18.75    54.25    2012      0.0000
    18.75    54.25    2013      0.0000
    18.75    54.25    2014      0.0000
    18.75    54.25    2015      0.0000
    19.25    49.75    1800      0.0000
    19.25    49.75    1801      0.0000
    19.25    49.75    1802      0.0000
    19.25    49.75    1803      0.0000
    19.25    49.75    1804      0.0000
    19.25    49.75    1805      0.0000
    19.25    49.75    1806      0.0000
    19.25    49.75    1807      0.0000
    19.25    49.75    1808      0.0000
    19.25    49.75    1809      0.0000
    19.25    49.75    1810      0.0000
    19.25    49.75    1811      0.0000
    19.25    49.75    1812      0.0000
    19.25    49.75    1813      0.0000
    19.25    49.75    1814      0.0000
    19.25    49.75    1815      0.0000
    19.25    49.75    1816      0.0000
    19.25    49.75    1817      0.0000
    19.25    49.75    1818      0.0000
    19.25    49.75    1819      0.0000
    19.25    49.75    1820      0.0000
    19.25    49.75    1821      0.0000
    19.25    49.75    1822      0.0000
    19.25    49.75    1823      0.0000
    19.25    49.75    1824      0.0000
    19.25    49.75    1825      0.0000
    19.25    49.75    1826      0.0000
    19.25    49.75    1827      0.0000
    19.25    49.75    1828      0.0000
    19.25    49.75    1829      0.0000
    19.25    49.75    1830      0.0000
    19.25    49.75    1831      0.0000
    19.25    49.75    1832      0.0000
    19.25    49.75    1833      0.0000
    19.25    49.75    1834      0.0000
    19.25    49.75    1835      0.0000
    19.25    49.75    1836      0.0000
    19.25    49.75    1837      0.0000
    19.25    49.75    1838      0.0000
    19.25    49.75    1839      0.0000
    19.25    49.75    1840      0.0000
    19.25    49.75    1841      0.0000
    19.25    49.75    1842      0.0000
    19.25    49.75    1843      0.0000
    19.25    49.75    1844      0.0000
    19.25    49.75    1845      0.0000
    19.25    49.75    1846      0.0000
    19.25    49.75    1847      0.0000
    19.25    49.75    1848      0.0000
    19.25    49.75    1849      0.0000
    19.25    49.75    1850      0.0000
    19.25    49.75    1851      0.0000
    19.25    49.75    1852      0.0000
    19.25    49.75    1853      0.0000
    19.25    49.75    1854      0.0000
    19.25    49.75    1855      0.0000
    19.25    49.75    1856      0.0000
    19.25    49.75    1857      0.0000
    19.25    49.75    1858      0.0000
    19.25    49.75    1859      0.0000
    19.25    49.75    1860      0.0000
    19.25    49.75    1861      0.0000
    19.25    49.75    1862      0.0000
    19.25    49.75    1863      0.0000
    19.25    49.75    1864      0.0000
    19.25    49.75    1865      0.0000
    19.25    49.75    1866      0.0000
    19.25    49.75    1867      0.0000
    19.25    49.75    1868      0.0000
    19.25    49.75    1869      0.0000
    19.25    49.75    1870      0.0000
    19.25    49.75    1871      0.0000
    19.25    49.75    1872      0.0000
    19.25    49.75    1873      0.0000
    19.25    49.75    1874      0.0000
    19.25    49.75    1875      0.0000
    19.25    49.75    1876      0.0000
    19.25    49.75    1877      0.0000
    19.25    49.75    1878      0.0000
    19.25    49.75    1879      0.0000
    19.25    49.75    1880      0.0000
    19.25    49.75    1881      0.0000
    19.25    49.75    1882      0.0000
    19.25    49.75    1883      0.0000
    19.25    49.75    1884      0.0000
    19.25    49.75    1885      0.0000
    19.25    49.75    1886      0.0000
    19.25    49.75    1887      0.0000
    19.25    49.75    1888      0.0000
    19.25    49.75    1889      0.0000
    19.25    49.75    1890      0.0000
    19.25    49.75    1891      0.0000
    19.25    49.75    1892      0.0000
    19.25    49.75    1893      0.0000
    19.25    49.75    1894      0.0000
    19.25    49.75    1895      0.0000
    19.25    49.75    1896      0.0000
    19.25    49.75    1897      0.0000
    19.25    49.75    1898      0.0000
    19.25    49.75    1899      0.0000
    19.25    49.75    1900      0.0000
    19.25    49.75    1901      0.0000
    19.25    49.75    1902      0.0000
    19.25    49.75    1903      0.0000
    19.25    49.75    1904      0.0000
    19.25    49.75    1905      0.0000
    19.25    49.75    1906      0.0000
    19.25    49.75    1907      0.0000
    19.25    49.75    1908      0.0000
    19.25    49.75    1909      0.0000
    19.25    49.75    1910      0.0000
    19.25    49.75    1911      0.0000
    19.25    49.75    1912      0.0000
    19.25    49.75    1913      0.0000
    19.25    49.75    1914      0.0000
    19.25    49.75    1915      0.0000
    19.25    49.75    1916      0.0000
    19.25    49.75    1917      0.0000
    19.25    49.75    1918      0.0000
    19.25    49.75    1919      0.0000
    19.25    49.75    1920      0.0000
    19.25    49.75    1921      0.0000
    19.25    49.75    1922      0.0000
    19.25    49.75    1923      0.0000
    19.25    49.75    1924      0.0000
    19.25    49.75    1925      0.0000
    19.25    49.75    1926      0.0000
    19.25    49.75    1927      0.0000
    19.25    49.75    1928      0.0000
    19.25    49.75    1929      0.0000
    19.25    49.75    1930      0.0000
    19.25    49.75    1931      0.0000
    19.25    49.75    1932      0.0000
    19.25    49.75    1933      0.0000
    19.25    49.75    1934      0.0000
    19.25    49.75    1935      0.0000
    19.25    49.75    1936      0.0000
    19.25    49.75    1937      0.0000
    19.25    49.75    1938      0.0000
    19.25    49.75    1939      0.0000
    19.25    49.75    1940      0.0000
    19.25    49.75    1941      0.0000
    19.25    49.75    1942      0.0000
    19.25    49.75    1943      0.0000
    19.25    49.75    1944      0.0000
    19.25    49.75    1945      0.0000
    19.25    49.75    1946      0.0000
    19.25    49.75    1947      0.0000
    19.25    49.75    1948      0.0000
    19.25    49.75    1949      0.0000
    19.25    49.75    1950      0.0000
    19.25    49.75    1951      0.0000
    19.25    49.75    1952      0.0000
    19.25    49.75    1953      0.0000
    19.25    49.75    1954      0.0000
    19.25    49.75    1955      0.0000
    19.25    49.75    1956      0.0000
    19.25    49.75    1957      0.0000
    19.25    49.75    1958      0.0000
    19.25    49.75    1959      0.0000
    19.25    49.75    1960      0.0000
    19.25    49.75    1961      0.0000
    19.25    49.75    1962      0.0000
    19.25    49.75    1963      0.0000
    19.25    49.75    1964      0.0000
    19.25    49.75    1965      0.0000
    19.25    49.75    1966      0.0000
    19.25    49.75    1967      0.0000
    19.25    49.75    1968      0.0000
    19.25    49.75    1969      0.0000
    19.25    49.75    1970      0.0000
    19.25    49.75    1971      0.0000
    19.25    49.75    1972      0.0000
    19.25    49.75    1973      0.0000
    19.25    49.75    1974      0.0000
    19.25    49.75    1975      0.0000
    19.25    49.75    1976      0.0000
    19.25    49.75    1977      0.0000
    19.25    49.75    1978      0.0000
    19.25    49.75    1979      0.0000
    19.25    49.75    1980      0.0000
    19.25    49.75    1981      0.0000
    19.25    49.75    1982      0.0000
    19.25    49.75    1983      0.0000
    19.25    49.75    1984      0.0000
    19.25    49.75    1985      0.0000
    19.25    49.75    1986      0.0000
    19.25    49.75    1987      0.0000
    19.25    49.75    1988      0.0000
    19.25    49.75    1989      0.0000
    19.25    49.75    1990      0.0000
    19.25    49.75    1991      0.0000
    19.25    49.75    1992      0.0000
    19.25    49.75    1993      0.0000
    19.25    49.75    1994      0.0000
    19.25    49.75    1995      0.0000
    19.25    49.75    1996      0.0000
    19.25    49.75    1997      0.0000
    19.25    49.75    1998      0.0000
    19.25    49.75    1999      0.0000
    19.25    49.75    2000      0.0000
    19.25    49.75    2001      0.0000
    19.25    49.75    2002      0.0000
    19.25    49.75    2003      0.0000
    19.25    49.75    2004      0.0000
    19.25    49.75    2005      0.0000
    19.25    49.75    2006      0.0000
    19.25    49.75    2007      0.0000
    19.25    49.75    2008      0.0000
    19.25    49.75    2009      0.0000
    19.25    49.75    2010      0.0000
    19.25    49.75    2011      0.0000
    19.25    49.75    2012      0.0000
    19.25    49.75    2013      0.0000
    19.25    49.75    2014      0.0000
    19.25    49.75    2015      0.0000
    19.25    50.25    1800      0.0000
    19.25    50.25    1801      0.0000
    19.25    50.25    1802      0.0000
    19.25    50.25    1803      0.0000
